city,lat,lon,species,common_name,age_years,scenario,trees_planted,trees_alive,agb_kg,bgb_kg,carbon_t,co2_t,co2_total_t,co2_cumulative_t
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),5,0.95,100,77.37809374999998,14.333979771833235,3.726834740676641,0.00848858282087964,0.03112480367655868,2.4083779768351015,4.543991940733771
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),6,0.95,100,73.50918906249998,24.44609390476024,6.355984415237662,0.014476976810399014,0.05308224830479638,3.9020330264998466,8.446024967233617
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),7,0.95,100,69.83372960937497,38.39102219277867,9.981665770122454,0.02273516334256353,0.0833622655893996,5.821497914795035,14.267522882028652
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),8,0.95,100,66.34204312890623,56.7583937435959,14.757182373334935,0.033612320774957495,0.12324517617484414,8.176336793221155,22.443859675249808
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),9,0.95,100,63.02494097246091,80.13176010782193,20.834257628033704,0.04745402833585215,0.17399810389812453,10.96622022749942,33.41007990274923
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),10,0.95,100,59.873693923837855,109.08941543612214,28.363248013391757,0.06460275182127152,0.23687675667799557,14.182686427009722,47.59276632975895
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),11,0.95,100,56.880009227645964,129.5644249174825,33.686750478545456,0.07672805243613313,0.28133619226582146,16.002405212150705,63.59517154190966
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),12,0.95,100,54.03600876626366,152.38582019786872,39.62031325144587,0.09024288272117786,0.33089056997765215,17.88000573998639,81.47517728189605
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),13,0.95,100,51.33420832795048,177.67463506785032,46.19540511764109,0.10521891888718095,0.38580270258633015,19.80487630805299,101.28005358994903
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),14,0.95,100,48.76749791155295,205.5514468556813,53.44337618247714,0.12172756682793445,0.4463344117024263,21.76661249055229,123.04666608050132
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),15,0.95,100,46.329123015975306,236.13640076325953,61.39546419844748,0.13983997653200228,0.5127465806173417,23.755099409441524,146.80176548994285
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),16,0.95,100,44.012666865176534,269.54923180211466,70.08280026854982,0.1596270550732123,0.5852992019351116,25.760578791223757,172.56234428116662
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),17,0.95,100,41.812033521917705,305.9092846680865,79.5364140137025,0.18115947838044083,0.664251420728283,27.77370267047243,200.33604695163905
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),18,0.95,100,39.72143184582182,345.33553183169147,89.78723827623979,0.2045077019507277,0.7498615738193349,29.7855753982654,230.12162234990444
Chennai,13.0827,80.2707,Casuarina equisetifolia,Casuarina (Coastal she-oak),19,0.95,100,37.73536025353073,387.94659007324066,100.86611341904258,0.22974197064137308,0.8423872256850347,31.787785434197076,261.9094077841015
